Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
2777865,WHOSIS_000001,COUNTRY,MNE,YEAR,EUR,Europe,SEX,2007,SEX_FMLE,,,,,,,77.1 [77.0-77.3],77.11696701,77.00207936,77.32707212,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2778409,WHOSIS_000001,COUNTRY,KEN,YEAR,AFR,Africa,SEX,2008,SEX_BTSX,,,,,,,59.5 [58.8-60.3],59.48455643,58.77742643,60.27098856,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2780227,WHOSIS_000001,COUNTRY,MMR,YEAR,SEAR,South-East Asia,SEX,2013,SEX_FMLE,,,,,,,69.7 [69.0-70.4],69.72846104,69.03753836,70.40870741,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2780369,WHOSIS_000001,COUNTRY,GNB,YEAR,AFR,Africa,SEX,2018,SEX_FMLE,,,,,,,60.9 [60.0-61.9],60.94584303,60.02093424,61.87719936,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2781451,WHOSIS_000001,WORLDBANKINCOMEGROUP,WB_HI,YEAR,,,SEX,2018,SEX_FMLE,,,,,,,83.1 [83.1-83.2],83.1295789,83.12715667,83.20253975,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2782640,WHOSIS_000001,COUNTRY,CHE,YEAR,EUR,Europe,SEX,2017,SEX_FMLE,,,,,,,84.9 [84.9-85.0],84.94600791,84.92745619,85.03298024,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2783298,WHOSIS_000001,COUNTRY,KEN,YEAR,AFR,Africa,SEX,2009,SEX_BTSX,,,,,,,60.5 [60.0-61.3],60.49062126,59.95281763,61.2502492,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2784652,WHOSIS_000001,COUNTRY,FJI,YEAR,WPR,Western Pacific,SEX,2001,SEX_FMLE,,,,,,,69.1 [68.8-69.4],69.07515996,68.80641936,69.38851796,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2785079,WHOSIS_000001,COUNTRY,IDN,YEAR,SEAR,South-East Asia,SEX,2019,SEX_FMLE,,,,,,,73.3 [72.5-74.0],73.26013029,72.5380559,74.01782596,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2786356,WHOSIS_000001,COUNTRY,KEN,YEAR,AFR,Africa,SEX,2008,SEX_MLE,,,,,,,57.7 [56.9-58.5],57.70174496,56.93320257,58.52064268,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2786526,WHOSIS_000001,REGION,AMR,YEAR,,,SEX,2007,SEX_BTSX,,,,,,,75.8 [75.6-76.0],75.82834415,75.63842692,76.04007095,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2786530,WHOSIS_000001,COUNTRY,AZE,YEAR,EUR,Europe,SEX,2000,SEX_MLE,,,,,,,62.3 [61.8-63.0],62.33222908,61.80718609,62.99291746,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2788380,WHOSIS_000001,COUNTRY,USA,YEAR,AMR,Americas,SEX,2010,SEX_FMLE,,,,,,,80.8 [80.7-80.8],80.78898057,80.74158623,80.83637491,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2788418,WHOSIS_000001,COUNTRY,KIR,YEAR,WPR,Western Pacific,SEX,2013,SEX_FMLE,,,,,,,64.8 [64.0-65.6],64.81668192,64.01763059,65.62464954,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2788583,WHOSIS_000001,COUNTRY,ROU,YEAR,EUR,Europe,SEX,2011,SEX_FMLE,,,,,,,78.0 [78.0-78.1],78.00645201,77.96362219,78.11613909,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2788980,WHOSIS_000001,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,SEX,2008,SEX_FMLE,,,,,,,75.1 [74.9-75.5],75.14030363,74.85378925,75.52312492,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2789092,WHOSIS_000001,COUNTRY,QAT,YEAR,EMR,Eastern Mediterranean,SEX,2009,SEX_FMLE,,,,,,,74.8 [74.4-75.3],74.82904328,74.42648185,75.31974773,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2790371,WHOSIS_000001,COUNTRY,NPL,YEAR,SEAR,South-East Asia,SEX,2007,SEX_FMLE,,,,,,,70.2 [69.7-70.7],70.17144321,69.68293784,70.72261875,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2791993,WHOSIS_000001,COUNTRY,JAM,YEAR,AMR,Americas,SEX,2015,SEX_BTSX,,,,,,,72.3 [72.0-72.7],72.28943851,71.99507179,72.70525503,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2792295,WHOSIS_000001,COUNTRY,COD,YEAR,AFR,Africa,SEX,2003,SEX_FMLE,,,,,,,55.3 [54.4-56.2],55.34953242,54.44212875,56.21839809,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2793353,WHOSIS_000001,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,SEX,2007,SEX_FMLE,,,,,,,81.0 [81.0-81.2],81.02647654,80.95054954,81.20074643,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2793958,WHOSIS_000001,COUNTRY,GMB,YEAR,AFR,Africa,SEX,2012,SEX_FMLE,,,,,,,65.3 [64.6-65.9],65.26550156,64.57016933,65.92882602,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2796134,WHOSIS_000001,COUNTRY,LVA,YEAR,EUR,Europe,SEX,2013,SEX_FMLE,,,,,,,78.6 [78.5-78.8],78.62368744,78.5373163,78.76846858,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2797265,WHOSIS_000001,COUNTRY,KOR,YEAR,WPR,Western Pacific,SEX,2007,SEX_FMLE,,,,,,,82.5 [82.5-82.6],82.49206942,82.49165053,82.55784983,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2797460,WHOSIS_000001,COUNTRY,BFA,YEAR,AFR,Africa,SEX,2016,SEX_BTSX,,,,,,,61.4 [60.5-62.3],61.35518157,60.45159889,62.31973298,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2797703,WHOSIS_000001,COUNTRY,CYP,YEAR,EUR,Europe,SEX,2015,SEX_BTSX,,,,,,,81.8 [81.6-82.1],81.80149333,81.60696971,82.08158656,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2798226,WHOSIS_000001,COUNTRY,IDN,YEAR,SEAR,South-East Asia,SEX,2011,SEX_MLE,,,,,,,67.8 [67.2-68.5],67.81753714,67.24390635,68.54855619,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2798330,WHOSIS_000001,COUNTRY,SGP,YEAR,WPR,Western Pacific,SEX,2007,SEX_FMLE,,,,,,,83.0 [83.0-83.1],82.97490428,82.96296412,83.06085888,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2800112,WHOSIS_000001,COUNTRY,WSM,YEAR,WPR,Western Pacific,SEX,2019,SEX_FMLE,,,,,,,71.3 [70.8-71.9],71.30512025,70.76724625,71.89635127,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2801345,WHOSIS_000001,COUNTRY,BWA,YEAR,AFR,Africa,SEX,2001,SEX_FMLE,,,,,,,48.5 [46.8-50.7],48.49343266,46.79196265,50.73242779,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2801993,WHOSIS_000001,COUNTRY,GRD,YEAR,AMR,Americas,SEX,2007,SEX_MLE,,,,,,,68.1 [67.9-68.4],68.12268094,67.90045959,68.38472808,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2803817,WHOSIS_000001,COUNTRY,MDA,YEAR,EUR,Europe,SEX,2007,SEX_MLE,,,,,,,63.2 [63.0-63.4],63.16272633,62.97917735,63.38456287,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2804719,WHOSIS_000001,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,SEX,2001,SEX_BTSX,,,,,,,76.2 [75.8-76.7],76.1562609,75.80213758,76.73576599,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2807707,WHOSIS_000001,COUNTRY,USA,YEAR,AMR,Americas,SEX,2009,SEX_BTSX,,,,,,,78.4 [78.4-78.5],78.42393798,78.37591005,78.47196591,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2807710,WHOSIS_000001,COUNTRY,KAZ,YEAR,EUR,Europe,SEX,2017,SEX_BTSX,,,,,,,73.0 [72.8-73.2],72.96750185,72.80344749,73.17599774,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2807890,WHOSIS_000001,COUNTRY,MKD,YEAR,EUR,Europe,SEX,2000,SEX_MLE,,,,,,,70.8 [70.7-71.0],70.80860082,70.66131865,71.0141838,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2809446,WHOSIS_000001,COUNTRY,TON,YEAR,WPR,Western Pacific,SEX,2017,SEX_MLE,,,,,,,70.1 [69.5-70.8],70.1240677,69.5084959,70.76531322,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2810342,WHOSIS_000001,COUNTRY,URY,YEAR,AMR,Americas,SEX,2003,SEX_MLE,,,,,,,70.8 [70.7-71.0],70.8131933,70.70828224,70.99953718,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2810512,WHOSIS_000001,COUNTRY,SVN,YEAR,EUR,Europe,SEX,2004,SEX_BTSX,,,,,,,77.1 [77.0-77.3],77.10892927,77.02648444,77.26967131,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2813699,WHOSIS_000001,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,2012,SEX_MLE,,,,,,,79.4 [79.3-79.5],79.36131504,79.33500182,79.45011063,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2814283,WHOSIS_000001,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,SEX,2000,SEX_FMLE,,,,,,,75.9 [75.5-76.3],75.88503082,75.5151924,76.28030526,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2817022,WHOSIS_000001,COUNTRY,LAO,YEAR,WPR,Western Pacific,SEX,2000,SEX_FMLE,,,,,,,60.2 [59.5-61.0],60.17590773,59.45144482,60.95993817,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2817047,WHOSIS_000001,COUNTRY,LAO,YEAR,WPR,Western Pacific,SEX,2016,SEX_FMLE,,,,,,,69.7 [69.0-70.4],69.70793001,68.96019186,70.41648266,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2817372,WHOSIS_000001,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,2018,SEX_MLE,,,,,,,80.1 [80.1-80.2],80.10699094,80.08719296,80.19949243,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2817665,WHOSIS_000001,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,SEX,2005,SEX_FMLE,,,,,,,61.7 [60.5-62.8],61.72741966,60.54708327,62.84873208,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2817683,WHOSIS_000001,COUNTRY,BEN,YEAR,AFR,Africa,SEX,2013,SEX_FMLE,,,,,,,64.5 [63.7-65.3],64.49029132,63.6877382,65.29018537,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2818665,WHOSIS_000001,COUNTRY,LSO,YEAR,AFR,Africa,SEX,2010,SEX_MLE,,,,,,,45.8 [45.0-46.7],45.80492636,44.95839681,46.67780748,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2818854,WHOSIS_000001,COUNTRY,BIH,YEAR,EUR,Europe,SEX,2009,SEX_MLE,,,,,,,73.9 [73.8-74.1],73.90197844,73.84113838,74.05477846,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2819522,WHOSIS_000001,WORLDBANKINCOMEGROUP,WB_LI,YEAR,,,SEX,2011,SEX_MLE,,,,,,,59.1 [58.3-60.0],59.11219162,58.30297312,60.02454057,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2820179,WHOSIS_000001,COUNTRY,SSD,YEAR,AFR,Africa,SEX,2000,SEX_BTSX,,,,,,,51.9 [50.7-53.0],51.90046634,50.67072786,52.97739592,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2820734,WHOSIS_000001,COUNTRY,ARG,YEAR,AMR,Americas,SEX,2007,SEX_BTSX,,,,,,,75.1 [75.0-75.1],75.05610078,75.03771124,75.13769487,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2821402,WHOSIS_000001,COUNTRY,KGZ,YEAR,EUR,Europe,SEX,2008,SEX_MLE,,,,,,,64.3 [64.1-64.7],64.34873363,64.08343496,64.70172509,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2821898,WHOSIS_000001,COUNTRY,BRN,YEAR,WPR,Western Pacific,SEX,2003,SEX_BTSX,,,,,,,76.1 [75.9-76.4],76.10651217,75.86458379,76.43123096,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2824524,WHOSIS_000001,COUNTRY,CHE,YEAR,EUR,Europe,SEX,2011,SEX_FMLE,,,,,,,84.4 [84.3-84.5],84.36375175,84.34556979,84.45231063,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2824927,WHOSIS_000001,COUNTRY,BDI,YEAR,AFR,Africa,SEX,2000,SEX_BTSX,,,,,,,44.4 [43.5-45.4],44.3609182,43.49025483,45.35102612,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2825725,WHOSIS_000001,COUNTRY,HND,YEAR,AMR,Americas,SEX,2011,SEX_MLE,,,,,,,69.7 [68.8-70.7],69.73529838,68.8392808,70.6532629,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2826277,WHOSIS_000001,COUNTRY,MWI,YEAR,AFR,Africa,SEX,2010,SEX_MLE,,,,,,,54.7 [54.0-55.6],54.66778601,54.04737697,55.60957178,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2827041,WHOSIS_000001,COUNTRY,ISL,YEAR,EUR,Europe,SEX,2018,SEX_FMLE,,,,,,,83.8,83.84179532,,,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2828224,WHOSIS_000001,COUNTRY,GNB,YEAR,AFR,Africa,SEX,2004,SEX_MLE,,,,,,,49.6 [48.8-50.7],49.6197704,48.83514537,50.70275815,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2828616,WHOSIS_000001,COUNTRY,DEU,YEAR,EUR,Europe,SEX,2008,SEX_BTSX,,,,,,,79.9 [79.8-79.9],79.87792037,79.8180181,79.93782265,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2828779,WHOSIS_000001,COUNTRY,PNG,YEAR,WPR,Western Pacific,SEX,2001,SEX_MLE,,,,,,,62.6 [61.9-63.5],62.59618594,61.9137974,63.46599275,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2829473,WHOSIS_000001,REGION,AMR,YEAR,,,SEX,2003,SEX_FMLE,,,,,,,77.5 [77.4-77.7],77.51131093,77.3687358,77.69704891,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2830101,WHOSIS_000001,COUNTRY,SWZ,YEAR,AFR,Africa,SEX,2016,SEX_MLE,,,,,,,50.0 [48.7-51.3],49.97087297,48.69877425,51.26627033,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2830867,WHOSIS_000001,COUNTRY,IRL,YEAR,EUR,Europe,SEX,2000,SEX_FMLE,,,,,,,79.0 [79.0-79.1],79.00103868,78.97550619,79.11372337,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2831430,WHOSIS_000001,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,SEX,2011,SEX_FMLE,,,,,,,73.3 [72.6-74.0],73.28322741,72.60510078,74.03576577,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2831905,WHOSIS_000001,COUNTRY,PER,YEAR,AMR,Americas,SEX,2000,SEX_FMLE,,,,,,,77.0 [76.6-77.4],77.00059341,76.64949797,77.44177353,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2834596,WHOSIS_000001,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,SEX,2000,SEX_BTSX,,,,,,,73.5 [73.2-73.9],73.48542569,73.2024922,73.85661696,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2834623,WHOSIS_000001,COUNTRY,SVN,YEAR,EUR,Europe,SEX,2006,SEX_FMLE,,,,,,,81.6 [81.5-81.8],81.60003693,81.50636322,81.7669042,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2835087,WHOSIS_000001,COUNTRY,BHS,YEAR,AMR,Americas,SEX,2021,SEX_FMLE,,,,,,,73.5 [73.0-74.0],73.4727969,73.04376579,74.04418928,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2835602,WHOSIS_000001,COUNTRY,TUR,YEAR,EUR,Europe,SEX,2014,SEX_FMLE,,,,,,,79.5 [79.2-79.9],79.47668187,79.17291038,79.91307935,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2836930,WHOSIS_000001,COUNTRY,MKD,YEAR,EUR,Europe,SEX,2003,SEX_MLE,,,,,,,70.9 [70.8-71.1],70.94649077,70.82683535,71.13417139,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2837736,WHOSIS_000001,COUNTRY,MYS,YEAR,WPR,Western Pacific,SEX,2009,SEX_FMLE,,,,,,,76.3 [76.3-76.4],76.30828563,76.29977561,76.38386805,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2838381,WHOSIS_000001,COUNTRY,CRI,YEAR,AMR,Americas,SEX,2007,SEX_BTSX,,,,,,,80.2 [80.1-80.4],80.2305467,80.13939951,80.3816429,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2838695,WHOSIS_000001,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,SEX,2018,SEX_BTSX,,,,,,,54.7 [53.4-55.8],54.6726292,53.37187521,55.829664,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2839074,WHOSIS_000001,COUNTRY,CHL,YEAR,AMR,Americas,SEX,2000,SEX_BTSX,,,,,,,76.8 [76.8-76.9],76.79721978,76.76623737,76.88025057,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2839842,WHOSIS_000001,COUNTRY,CAF,YEAR,AFR,Africa,SEX,2005,SEX_BTSX,,,,,,,46.1 [44.9-47.5],46.14092523,44.89552588,47.4505186,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2841517,WHOSIS_000001,COUNTRY,VUT,YEAR,WPR,Western Pacific,SEX,2001,SEX_MLE,,,,,,,62.1 [61.4-62.8],62.07191628,61.42242964,62.79577125,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2842164,WHOSIS_000001,COUNTRY,UGA,YEAR,AFR,Africa,SEX,2001,SEX_BTSX,,,,,,,49.8 [48.8-50.6],49.78388659,48.8215126,50.58467839,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2842651,WHOSIS_000001,COUNTRY,BLZ,YEAR,AMR,Americas,SEX,2018,SEX_BTSX,,,,,,,74.6 [74.3-74.9],74.57665716,74.31735149,74.89149167,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2843997,WHOSIS_000001,COUNTRY,VUT,YEAR,WPR,Western Pacific,SEX,2015,SEX_FMLE,,,,,,,70.3 [69.9-70.8],70.33802031,69.92664748,70.75764375,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2844549,WHOSIS_000001,COUNTRY,BGR,YEAR,EUR,Europe,SEX,2010,SEX_FMLE,,,,,,,77.2 [77.2-77.4],77.23356677,77.15225055,77.37047653,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2844856,WHOSIS_000001,COUNTRY,CYP,YEAR,EUR,Europe,SEX,2007,SEX_BTSX,,,,,,,80.2 [80.0-80.5],80.21271187,80.02215082,80.4861713,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2845126,WHOSIS_000001,COUNTRY,GBR,YEAR,EUR,Europe,SEX,2013,SEX_BTSX,,,,,,,80.7 [80.6-80.7],80.68571114,80.62792182,80.74350046,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2846284,WHOSIS_000001,COUNTRY,CAF,YEAR,AFR,Africa,SEX,2005,SEX_MLE,,,,,,,45.1 [44.1-46.3],45.12290204,44.11969513,46.29023738,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2846568,WHOSIS_000001,COUNTRY,HUN,YEAR,EUR,Europe,SEX,2018,SEX_BTSX,,,,,,,76.1 [76.1-76.2],76.08502162,76.05379858,76.17574033,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2847092,WHOSIS_000001,COUNTRY,PRT,YEAR,EUR,Europe,SEX,2000,SEX_MLE,,,,,,,73.1 [73.0-73.1],73.06858602,73.04081818,73.14911911,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2847165,WHOSIS_000001,COUNTRY,WSM,YEAR,WPR,Western Pacific,SEX,2013,SEX_BTSX,,,,,,,70.2 [69.7-70.8],70.24040584,69.74825789,70.8432642,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2848060,WHOSIS_000001,COUNTRY,KAZ,YEAR,EUR,Europe,SEX,2003,SEX_FMLE,,,,,,,70.4 [70.2-70.7],70.43702037,70.17660148,70.72013484,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2848898,WHOSIS_000001,COUNTRY,CUB,YEAR,AMR,Americas,SEX,2014,SEX_MLE,,,,,,,76.1 [76.1-76.2],76.10413833,76.05995695,76.187785,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2848965,WHOSIS_000001,COUNTRY,MDG,YEAR,AFR,Africa,SEX,2001,SEX_FMLE,,,,,,,60.3 [59.7-61.0],60.31523103,59.72875981,61.01601774,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2849035,WHOSIS_000001,COUNTRY,ZMB,YEAR,AFR,Africa,SEX,2021,SEX_FMLE,,,,,,,63.1 [62.2-64.2],63.10931486,62.19966819,64.22920292,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2849341,WHOSIS_000001,COUNTRY,BTN,YEAR,SEAR,South-East Asia,SEX,2013,SEX_MLE,,,,,,,71.7 [71.0-72.4],71.71476528,71.04719231,72.40838173,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
