SpatialDimType,SpatialDim,ParentLocation,TimeDim,Dim1,NumericValue
COUNTRY,QAT,Eastern Mediterranean,2019,Female,79.8430653
COUNTRY,SGP,Western Pacific,2006,Female,83.07678802
COUNTRY,BRN,Western Pacific,2014,Female,78.10165945
COUNTRY,SLB,Western Pacific,2020,Female,68.27265213
COUNTRY,MEX,Americas,2017,Both,75.87022362
COUNTRY,AUS,Western Pacific,2021,Both,83.10183853
WORLDBANKINCOMEGROUP,WB_LMI,,2005,Both,64.51534212
COUNTRY,ETH,Africa,2012,Both,65.13407348
COUNTRY,GEO,Europe,2010,Both,71.81805259
COUNTRY,MDG,Africa,2010,Female,63.62565255
COUNTRY,RWA,Africa,2019,Male,65.65025873
COUNTRY,BDI,Africa,2005,Both,50.9090504
COUNTRY,BGD,South-East Asia,2002,Female,68.23876632
COUNTRY,IND,South-East Asia,2017,Male,68.66202542
COUNTRY,IRQ,Eastern Mediterranean,2012,Both,71.6393156
REGION,EMR,,2007,Female,68.80576293
COUNTRY,THA,South-East Asia,2002,Female,75.35930117
COUNTRY,MRT,Africa,2019,Female,70.38201267
COUNTRY,KWT,Eastern Mediterranean,2016,Female,85.63168183
COUNTRY,CZE,Europe,2006,Female,79.68803742
COUNTRY,JOR,Eastern Mediterranean,2002,Female,72.31118209
COUNTRY,KHM,Western Pacific,2021,Male,66.35072714
COUNTRY,GBR,Europe,2019,Both,81.22319266
COUNTRY,KAZ,Europe,2008,Both,67.14338476
COUNTRY,IRQ,Eastern Mediterranean,2014,Female,74.07144384
COUNTRY,FJI,Western Pacific,2007,Female,69.45368369
COUNTRY,RUS,Europe,2004,Male,58.78782446
COUNTRY,SLV,Americas,2016,Male,68.71337914
COUNTRY,GNB,Africa,2013,Male,54.47657478
COUNTRY,ALB,Europe,2020,Male,74.25913203
COUNTRY,BGD,South-East Asia,2014,Both,72.77669075
COUNTRY,BEL,Europe,2009,Both,79.82665275
COUNTRY,TCD,Africa,2019,Male,57.83880065
COUNTRY,MAR,Eastern Mediterranean,2015,Male,72.44150535
COUNTRY,BRA,Americas,2000,Male,68.1587259
COUNTRY,TON,Western Pacific,2014,Both,72.38182372
COUNTRY,SLE,Africa,2012,Male,55.55609854
COUNTRY,ROU,Europe,2014,Both,74.86061311
COUNTRY,PSE,Eastern Mediterranean,2018,Male,73.9013946
COUNTRY,EST,Europe,2016,Both,77.71059498
COUNTRY,TGO,Africa,2017,Female,65.30787367
COUNTRY,DEU,Europe,2006,Both,79.60448013
COUNTRY,LAO,Western Pacific,2007,Female,64.88360963
COUNTRY,GAB,Africa,2017,Female,67.44216154
COUNTRY,ZAF,Africa,2007,Both,52.90958642
COUNTRY,GRD,Americas,2019,Female,75.32047976
COUNTRY,ISL,Europe,2020,Both,82.56117418
COUNTRY,SLV,Americas,2005,Male,68.91832317
COUNTRY,PAK,Eastern Mediterranean,2011,Female,65.36733545
COUNTRY,KGZ,Europe,2021,Male,68.53290206
COUNTRY,BRA,Americas,2009,Male,70.42435027
COUNTRY,SWE,Europe,2011,Female,83.32250019
COUNTRY,ETH,Africa,2019,Female,70.53771829
COUNTRY,PNG,Western Pacific,2014,Female,66.93189584
COUNTRY,FJI,Western Pacific,2018,Female,70.06560685
COUNTRY,IDN,South-East Asia,2000,Both,67.20520958
COUNTRY,LBY,Eastern Mediterranean,2000,Both,74.0447285
COUNTRY,LCA,Americas,2002,Both,73.50932526
COUNTRY,SWZ,Africa,2013,Both,49.97813792
COUNTRY,BHS,Americas,2004,Both,72.14409998
REGION,SEAR,,2019,Female,73.22722364
COUNTRY,TJK,Europe,2016,Female,74.45604916
COUNTRY,GIN,Africa,2004,Female,56.87922453
COUNTRY,PAN,Americas,2018,Both,78.651343
COUNTRY,ETH,Africa,2010,Female,64.75489697
COUNTRY,ITA,Europe,2008,Both,81.37070791
COUNTRY,AGO,Africa,2007,Both,55.35489997
COUNTRY,MLT,Europe,2002,Both,78.4088864
COUNTRY,BLR,Europe,2015,Both,73.73950531
COUNTRY,THA,South-East Asia,2004,Both,72.04096222
COUNTRY,SOM,Eastern Mediterranean,2001,Both,49.32648692
COUNTRY,TLS,South-East Asia,2015,Both,67.83593705
COUNTRY,KAZ,Europe,2014,Both,71.47528342
COUNTRY,SLV,Americas,2016,Both,73.58698324
COUNTRY,HUN,Europe,2004,Male,68.65577427
COUNTRY,BGR,Europe,2001,Male,68.48821737
COUNTRY,GIN,Africa,2007,Female,58.14430793
COUNTRY,EST,Europe,2006,Both,73.02632317
COUNTRY,TCD,Africa,2007,Male,52.56822488
COUNTRY,BHR,Eastern Mediterranean,2006,Male,70.86791725
COUNTRY,VNM,Western Pacific,2012,Both,72.74028809
COUNTRY,ZMB,Africa,2009,Female,58.73390721
COUNTRY,BTN,South-East Asia,2021,Both,74.87642848
COUNTRY,UZB,Europe,2017,Female,72.58118429
COUNTRY,KIR,Western Pacific,2006,Both,61.1004495
COUNTRY,GRD,Americas,2005,Male,67.53742941
COUNTRY,MDG,Africa,2017,Both,63.57935928
COUNTRY,CMR,Africa,2011,Male,55.83297809
COUNTRY,MEX,Americas,2005,Female,77.25660701
COUNTRY,BHS,Americas,2018,Both,73.38286364
COUNTRY,COL,Americas,2019,Both,77.9535847
COUNTRY,PRT,Europe,2012,Both,80.21024339
COUNTRY,VUT,Western Pacific,2000,Female,68.52633724
COUNTRY,KIR,Western Pacific,2013,Male,58.30561494
COUNTRY,CHE,Europe,2020,Both,82.73602492
COUNTRY,GRD,Americas,2009,Male,68.06266967
COUNTRY,BOL,Americas,2017,Male,71.54775004
COUNTRY,SOM,Eastern Mediterranean,2019,Female,57.74652687
COUNTRY,TGO,Africa,2019,Male,61.2148433
COUNTRY,JAM,Americas,2000,Female,74.52407701
COUNTRY,COL,Americas,2009,Male,72.6125017
COUNTRY,LCA,Americas,2014,Male,72.74782453
COUNTRY,HRV,Europe,2008,Male,72.47406306
COUNTRY,AFG,Eastern Mediterranean,2017,Male,59.83439393
COUNTRY,PHL,Western Pacific,2020,Both,69.6404352
COUNTRY,GAB,Africa,2018,Both,64.70364722
COUNTRY,BRB,Americas,2019,Female,77.60795099
COUNTRY,SAU,Eastern Mediterranean,2018,Female,77.48948168
COUNTRY,BRB,Americas,2021,Male,75.12224838
REGION,AMR,,2017,Male,74.15393516
COUNTRY,MUS,Africa,2014,Both,74.00992363
COUNTRY,MLI,Africa,2007,Female,57.38227366
COUNTRY,BRA,Americas,2006,Both,73.33073271
COUNTRY,URY,Americas,2018,Male,73.22856693
COUNTRY,GTM,Americas,2019,Both,72.70697215
COUNTRY,KEN,Africa,2021,Male,64.39587676
COUNTRY,KEN,Africa,2006,Male,55.92117369
COUNTRY,TKM,Europe,2011,Male,65.72982772
COUNTRY,TUR,Europe,2003,Both,75.30413279
COUNTRY,DOM,Americas,2009,Both,73.54510674
COUNTRY,BRN,Western Pacific,2013,Male,75.38924663
COUNTRY,SEN,Africa,2010,Both,65.56526204
COUNTRY,ZMB,Africa,2015,Female,62.44922924
COUNTRY,MOZ,Africa,2013,Both,54.24267779
COUNTRY,DJI,Eastern Mediterranean,2021,Both,64.87227149
COUNTRY,VCT,Americas,2000,Male,69.53092392
COUNTRY,DJI,Eastern Mediterranean,2005,Both,60.0931017
COUNTRY,SYR,Eastern Mediterranean,2018,Female,71.12921917
COUNTRY,GMB,Africa,2015,Both,63.79523685
COUNTRY,TCD,Africa,2013,Male,55.5580377
REGION,AFR,,2019,Both,64.16988115
COUNTRY,FRA,Europe,2021,Both,81.92274175
COUNTRY,ROU,Europe,2017,Both,75.11122981
COUNTRY,MWI,Africa,2018,Male,60.05999238
COUNTRY,MEX,Americas,2010,Female,77.66125162
COUNTRY,AFG,Eastern Mediterranean,2017,Female,62.05236203
COUNTRY,FRA,Europe,2014,Female,85.06346999
COUNTRY,TUR,Europe,2021,Female,78.09542076
COUNTRY,TUR,Europe,2001,Male,70.37665486
COUNTRY,BGD,South-East Asia,2012,Male,70.9732015
COUNTRY,MEX,Americas,2003,Both,74.62788874
COUNTRY,MRT,Africa,2012,Male,69.25030415
COUNTRY,URY,Americas,2009,Male,72.61512522
WORLDBANKINCOMEGROUP,WB_HI,,2001,Female,80.67940218
COUNTRY,GMB,Africa,2020,Female,66.98682922
COUNTRY,JPN,Western Pacific,2017,Both,84.25809871
COUNTRY,QAT,Eastern Mediterranean,2008,Male,71.69629186
COUNTRY,FIN,Europe,2014,Both,80.86537331
COUNTRY,BIH,Europe,2012,Female,79.70121769
COUNTRY,PRY,Americas,2004,Female,77.17299887
COUNTRY,MAR,Eastern Mediterranean,2002,Male,70.07322873
COUNTRY,SUR,Americas,2016,Male,70.14190211
COUNTRY,JPN,Western Pacific,2020,Female,87.37102664
COUNTRY,GMB,Africa,2012,Both,63.20846898
COUNTRY,DJI,Eastern Mediterranean,2008,Male,59.75840076
COUNTRY,PAN,Americas,2002,Female,79.29316964
REGION,AFR,,2010,Male,57.9598559
COUNTRY,ZWE,Africa,2016,Female,59.84749865
COUNTRY,UGA,Africa,2021,Male,62.92684278
COUNTRY,ARM,Europe,2012,Male,69.32478872
COUNTRY,MLI,Africa,2009,Both,58.27710615
COUNTRY,NIC,Americas,2011,Both,76.94363065
COUNTRY,RUS,Europe,2000,Male,58.82661923
COUNTRY,MAR,Eastern Mediterranean,2016,Female,74.26403619
COUNTRY,LUX,Europe,2000,Male,75.35646118
COUNTRY,SYR,Eastern Mediterranean,2020,Male,69.57489597
COUNTRY,DOM,Americas,2002,Female,76.54659912
COUNTRY,SUR,Americas,2008,Both,72.20581026
COUNTRY,GUY,Americas,2004,Female,67.81072771
REGION,SEAR,,2017,Both,70.7727814
REGION,SEAR,,2018,Male,69.35230717
COUNTRY,GBR,Europe,2020,Female,82.02902582
COUNTRY,LBY,Eastern Mediterranean,2003,Female,75.90376278
COUNTRY,BIH,Europe,2003,Both,76.3852253
COUNTRY,SSD,Africa,2002,Male,51.85574327
COUNTRY,TTO,Americas,2002,Male,68.16462919
COUNTRY,SLE,Africa,2000,Male,48.02961034
COUNTRY,COL,Americas,2016,Female,80.26122738
REGION,EMR,,2012,Female,70.01129709
COUNTRY,LSO,Africa,2012,Both,49.02029182
COUNTRY,CAN,Americas,2013,Female,83.42125568
COUNTRY,LBR,Africa,2007,Male,58.948647
COUNTRY,AGO,Africa,2015,Both,61.59307464
COUNTRY,CHN,Western Pacific,2006,Both,73.28900157
COUNTRY,SWE,Europe,2014,Both,81.92750078
COUNTRY,CAF,Africa,2015,Male,48.90307036
COUNTRY,DZA,Africa,2010,Both,75.28662824
COUNTRY,KWT,Eastern Mediterranean,2013,Both,81.73672815
COUNTRY,VEN,Americas,2005,Female,78.47938145
COUNTRY,FSM,Western Pacific,2012,Male,62.3584162
COUNTRY,UGA,Africa,2006,Male,53.78714652
COUNTRY,ECU,Americas,2020,Female,76.36299311
REGION,SEAR,,2006,Male,65.09350081
COUNTRY,LVA,Europe,2018,Both,75.05473366
COUNTRY,MUS,Africa,2008,Female,76.43049031
COUNTRY,COD,Africa,2010,Both,57.39937072
COUNTRY,SWE,Europe,2000,Female,81.78614539
COUNTRY,FRA,Europe,2014,Male,79.28034202
COUNTRY,BTN,South-East Asia,2015,Male,72.05049422
COUNTRY,ROU,Europe,2003,Both,71.23111832
COUNTRY,ZWE,Africa,2017,Male,56.09000452
COUNTRY,ERI,Africa,2016,Female,65.75880347
COUNTRY,GMB,Africa,2000,Both,59.15410966
COUNTRY,HND,Americas,2015,Male,67.29905255
COUNTRY,USA,Americas,2011,Female,80.79712163
COUNTRY,KOR,Western Pacific,2002,Female,80.23969566
COUNTRY,SGP,Western Pacific,2004,Female,82.59319648
COUNTRY,SSD,Africa,2002,Female,55.47115931
COUNTRY,KAZ,Europe,2006,Female,71.2803285
COUNTRY,FSM,Western Pacific,2017,Both,65.6570782
COUNTRY,UKR,Europe,2011,Both,70.93317751
COUNTRY,LTU,Europe,2014,Female,79.8329322
COUNTRY,GNB,Africa,2014,Female,59.55679779
COUNTRY,GNB,Africa,2020,Both,58.37604595
COUNTRY,VUT,Western Pacific,2013,Both,66.60736544
COUNTRY,GHA,Africa,2007,Male,58.69439256
COUNTRY,BHR,Eastern Mediterranean,2012,Both,74.57322126
COUNTRY,SUR,Americas,2009,Male,69.81207984
COUNTRY,MKD,Europe,2008,Both,74.31760094
COUNTRY,GUY,Americas,2017,Male,64.95586874
COUNTRY,IDN,South-East Asia,2017,Male,69.19758846
COUNTRY,LBR,Africa,2019,Both,63.44171284
COUNTRY,ITA,Europe,2017,Female,84.51350659
COUNTRY,OMN,Eastern Mediterranean,2021,Male,70.89524564
COUNTRY,LBN,Eastern Mediterranean,2013,Female,80.49976464
COUNTRY,MDG,Africa,2014,Female,64.30171057
COUNTRY,BWA,Africa,2016,Female,64.97437999
COUNTRY,BOL,Americas,2014,Both,71.64868401
COUNTRY,BRN,Western Pacific,2014,Male,75.27997388
COUNTRY,SUR,Americas,2015,Both,72.9788443
COUNTRY,ALB,Europe,2010,Both,76.21290189
COUNTRY,WSM,Western Pacific,2006,Both,70.43219518
REGION,AMR,,2021,Male,71.08535615
COUNTRY,RWA,Africa,2005,Both,57.02758036
COUNTRY,QAT,Eastern Mediterranean,2014,Both,76.57011341
COUNTRY,ISL,Europe,2005,Female,82.61689986
COUNTRY,FIN,Europe,2021,Both,81.53419484
COUNTRY,BDI,Africa,2016,Female,65.13672422
COUNTRY,LSO,Africa,2018,Both,51.60129602
COUNTRY,KWT,Eastern Mediterranean,2007,Both,79.05909554
COUNTRY,BHR,Eastern Mediterranean,2013,Both,75.02710867
COUNTRY,GMB,Africa,2003,Female,61.7240741
COUNTRY,IRL,Europe,2006,Female,81.32021278
COUNTRY,OMN,Eastern Mediterranean,2008,Female,77.54558076
COUNTRY,MKD,Europe,2021,Female,75.24092348
COUNTRY,ISR,Europe,2007,Female,82.00932799
COUNTRY,COD,Africa,2000,Both,52.64392739
COUNTRY,COD,Africa,2002,Female,55.01975855
COUNTRY,BTN,South-East Asia,2016,Female,74.44584158
COUNTRY,YEM,Eastern Mediterranean,2008,Both,67.19372426
WORLDBANKINCOMEGROUP,WB_HI,,2014,Female,83.02339369
COUNTRY,LVA,Europe,2012,Male,68.7857721
COUNTRY,SYR,Eastern Mediterranean,2003,Female,74.00179941
COUNTRY,ALB,Europe,2017,Male,76.10280495
COUNTRY,QAT,Eastern Mediterranean,2016,Female,79.20606863
COUNTRY,ECU,Americas,2020,Male,69.51602692
COUNTRY,UZB,Europe,2002,Male,59.62071641
COUNTRY,PHL,Western Pacific,2006,Both,69.22944541
COUNTRY,SRB,Europe,2014,Male,72.71946681
COUNTRY,BIH,Europe,2018,Male,74.86473123
COUNTRY,BDI,Africa,2000,Female,47.00661864
COUNTRY,NIC,Americas,2017,Male,75.95019968
COUNTRY,ZWE,Africa,2010,Male,49.97359133
COUNTRY,CUB,Americas,2002,Both,77.74907347
COUNTRY,COL,Americas,2013,Male,74.33895333
COUNTRY,PRY,Americas,2019,Female,78.16363997
COUNTRY,TGO,Africa,2008,Both,57.96842813
COUNTRY,CZE,Europe,2007,Female,79.97929395
COUNTRY,ETH,Africa,2000,Both,50.78760514
COUNTRY,FRA,Europe,2016,Female,84.89377441
COUNTRY,MLT,Europe,2004,Both,78.90071191
COUNTRY,GBR,Europe,2007,Female,81.39578873
COUNTRY,NPL,South-East Asia,2001,Male,65.02044361
COUNTRY,BEN,Africa,2001,Female,59.71831176
COUNTRY,BFA,Africa,2002,Both,52.90685822
COUNTRY,HTI,Americas,2021,Female,63.20708629
COUNTRY,SYC,Africa,2007,Female,76.3825831
COUNTRY,GUY,Americas,2001,Female,67.85234068
COUNTRY,PSE,Eastern Mediterranean,2001,Female,73.21810298
COUNTRY,ECU,Americas,2017,Male,74.90269354
COUNTRY,MKD,Europe,2016,Female,77.66388559
COUNTRY,LSO,Africa,2002,Both,47.82881329
COUNTRY,BWA,Africa,2009,Male,55.09502962
COUNTRY,HND,Americas,2016,Both,71.09197895
COUNTRY,NIC,Americas,2019,Both,78.87404349
COUNTRY,ECU,Americas,2014,Female,79.45308303
COUNTRY,UKR,Europe,2005,Female,73.1201397
COUNTRY,LVA,Europe,2018,Male,70.27992715
COUNTRY,MRT,Africa,2012,Female,68.9910274
COUNTRY,VCT,Americas,2000,Female,73.92212889
COUNTRY,MWI,Africa,2009,Both,55.72789905
COUNTRY,BRN,Western Pacific,2010,Female,78.42694401
COUNTRY,PRK,South-East Asia,2007,Male,66.62288948
WORLDBANKINCOMEGROUP,WB_UMI,,2020,Female,78.14320109
COUNTRY,SVK,Europe,2018,Male,73.79335284
COUNTRY,PNG,Western Pacific,2005,Female,64.45019565
COUNTRY,JOR,Eastern Mediterranean,2007,Both,74.97453582
COUNTRY,KEN,Africa,2004,Both,55.51027953
COUNTRY,SLE,Africa,2004,Female,52.88397914
COUNTRY,CUB,Americas,2015,Both,77.92972815
COUNTRY,CIV,Africa,2012,Female,61.14395592
COUNTRY,CIV,Africa,2010,Both,57.33114203
COUNTRY,BIH,Europe,2002,Male,73.0907949
COUNTRY,HTI,Americas,2008,Both,60.2556984
COUNTRY,GAB,Africa,2005,Female,61.32574324
COUNTRY,LBY,Eastern Mediterranean,2009,Male,72.70625456
COUNTRY,IRL,Europe,2014,Both,81.05218065
COUNTRY,BLZ,Americas,2001,Female,73.96492727
COUNTRY,MNG,Western Pacific,2020,Both,72.70622882
COUNTRY,TKM,Europe,2015,Male,65.31434807
COUNTRY,LSO,Africa,2004,Both,43.80676222
COUNTRY,COM,Africa,2001,Female,63.49607519
COUNTRY,PRT,Europe,2005,Both,77.99178078
COUNTRY,BDI,Africa,2011,Male,58.9438582
COUNTRY,SVN,Europe,2005,Male,73.95938945
COUNTRY,UZB,Europe,2001,Both,62.16554368
COUNTRY,COD,Africa,2021,Both,61.62552641
COUNTRY,MUS,Africa,2016,Both,74.15809377
COUNTRY,WSM,Western Pacific,2009,Female,69.91713797
COUNTRY,YEM,Eastern Mediterranean,2006,Female,67.90765966
COUNTRY,YEM,Eastern Mediterranean,2008,Male,65.50077188
COUNTRY,VCT,Americas,2001,Male,69.62352596
COUNTRY,BLZ,Americas,2005,Both,72.3988756
COUNTRY,GNB,Africa,2000,Both,50.19859342
COUNTRY,STP,Africa,2016,Male,69.47736675
COUNTRY,MKD,Europe,2004,Female,75.82634753
COUNTRY,TZA,Africa,2002,Female,55.26603723
COUNTRY,HUN,Europe,2008,Female,77.99780803
COUNTRY,CUB,Americas,2008,Female,79.79110149
COUNTRY,SDN,Eastern Mediterranean,2017,Male,67.93554496
COUNTRY,STP,Africa,2003,Both,65.23040933
COUNTRY,YEM,Eastern Mediterranean,2016,Both,67.6890605
COUNTRY,TLS,South-East Asia,2007,Female,67.30481849
WORLDBANKINCOMEGROUP,WB_LMI,,2016,Female,70.66559895
COUNTRY,IRN,Eastern Mediterranean,2014,Male,75.80039494
COUNTRY,DEU,Europe,2013,Female,82.5916755
COUNTRY,AUT,Europe,2018,Male,79.19063289
COUNTRY,NGA,Africa,2003,Both,55.58470303
COUNTRY,LVA,Europe,2011,Female,78.43340929
COUNTRY,PER,Americas,2000,Male,73.24885454
COUNTRY,CYP,Europe,2016,Male,79.66508873
COUNTRY,UZB,Europe,2012,Male,65.28296238
COUNTRY,BEL,Europe,2006,Female,81.89346406
COUNTRY,SUR,Americas,2003,Female,73.76597447
COUNTRY,ATG,Americas,2020,Both,77.61326031
COUNTRY,PSE,Eastern Mediterranean,2007,Female,74.03072961
COUNTRY,BRB,Americas,2019,Both,76.03984637
COUNTRY,SSD,Africa,2010,Both,58.75152485
COUNTRY,BOL,Americas,2012,Both,71.0361986
COUNTRY,MEX,Americas,2021,Female,74.68952145
COUNTRY,NPL,South-East Asia,2009,Male,67.73602928
COUNTRY,COG,Africa,2003,Both,54.50087703
COUNTRY,PNG,Western Pacific,2003,Female,64.37475074
COUNTRY,LUX,Europe,2003,Male,76.18597357
COUNTRY,NPL,South-East Asia,2014,Female,71.95143313
COUNTRY,MNE,Europe,2008,Both,75.02700903
COUNTRY,SDN,Eastern Mediterranean,2015,Female,69.50717667
COUNTRY,HUN,Europe,2015,Male,72.18632647
COUNTRY,VNM,Western Pacific,2012,Male,68.37687312
COUNTRY,ALB,Europe,2007,Female,77.19787867
COUNTRY,MKD,Europe,2018,Male,74.43697918
COUNTRY,AUS,Western Pacific,2007,Female,83.49714871
COUNTRY,WSM,Western Pacific,2003,Both,70.05898224
COUNTRY,SLB,Western Pacific,2013,Female,67.50505137
COUNTRY,BGD,South-East Asia,2003,Both,66.7835174
COUNTRY,PHL,Western Pacific,2020,Female,73.81604113
COUNTRY,SLE,Africa,2015,Male,56.09732617
COUNTRY,KHM,Western Pacific,2019,Both,69.55846339
COUNTRY,BLZ,Americas,2020,Male,72.8751564
COUNTRY,TKM,Europe,2011,Both,69.23413358
COUNTRY,GRD,Americas,2014,Both,72.54366171
COUNTRY,AUS,Western Pacific,2014,Both,82.36885018
COUNTRY,CPV,Africa,2009,Both,73.98241137
REGION,EUR,,2009,Female,78.9360624
COUNTRY,OMN,Eastern Mediterranean,2020,Female,76.79727366
COUNTRY,GRD,Americas,2021,Both,72.77322454
COUNTRY,PSE,Eastern Mediterranean,2019,Both,75.83098235
COUNTRY,ISR,Europe,2015,Female,83.78561922
REGION,EMR,,2008,Female,69.13811928
COUNTRY,DEU,Europe,2009,Both,79.99437865
COUNTRY,TKM,Europe,2008,Both,66.98536912
COUNTRY,GNB,Africa,2001,Female,52.91880839
COUNTRY,GEO,Europe,2000,Female,74.54981731
COUNTRY,GTM,Americas,2020,Female,74.31336166
COUNTRY,ISL,Europe,2020,Female,83.91381983
COUNTRY,KIR,Western Pacific,2002,Female,64.12497505
COUNTRY,KOR,Western Pacific,2020,Female,86.64297621
COUNTRY,SGP,Western Pacific,2020,Male,81.69439267
COUNTRY,BOL,Americas,2000,Female,67.14497676
COUNTRY,KAZ,Europe,2015,Both,71.97923102
COUNTRY,SEN,Africa,2001,Male,57.75110666
COUNTRY,SLB,Western Pacific,2003,Female,66.32079097
COUNTRY,KEN,Africa,2005,Male,55.00233198
COUNTRY,BDI,Africa,2020,Male,62.50155431
COUNTRY,MYS,Western Pacific,2013,Both,74.72307296
COUNTRY,VNM,Western Pacific,2017,Male,69.15427699
COUNTRY,CIV,Africa,2001,Female,53.46434832
COUNTRY,JOR,Eastern Mediterranean,2004,Both,73.56285182
COUNTRY,BHS,Americas,2013,Male,69.87315576
COUNTRY,NLD,Europe,2017,Both,81.52798471
COUNTRY,IRN,Eastern Mediterranean,2015,Male,75.78006578
COUNTRY,FJI,Western Pacific,2008,Male,65.15822045
REGION,WPR,,2000,Male,69.3135084
COUNTRY,UGA,Africa,2006,Female,58.12355408
COUNTRY,SYC,Africa,2009,Female,76.68288593
COUNTRY,LSO,Africa,2013,Female,52.02357923
COUNTRY,GNB,Africa,2017,Male,55.99035871
REGION,AFR,,2017,Female,65.2839679
COUNTRY,CPV,Africa,2001,Female,75.39132447
COUNTRY,JAM,Americas,2005,Both,71.36246208
COUNTRY,IDN,South-East Asia,2012,Female,71.52119122
COUNTRY,DOM,Americas,2016,Female,76.96084222
COUNTRY,BRB,Americas,2013,Both,76.24143589
COUNTRY,SRB,Europe,2015,Male,72.66889832
COUNTRY,MNG,Western Pacific,2003,Male,60.62673611
COUNTRY,COL,Americas,2014,Both,77.36559952
COUNTRY,OMN,Eastern Mediterranean,2015,Female,77.43992598
GLOBAL,GLOBAL,,2014,Female,74.62340981
COUNTRY,LBN,Eastern Mediterranean,2007,Female,79.25492339
COUNTRY,YEM,Eastern Mediterranean,2019,Both,66.89863946
COUNTRY,NAM,Africa,2006,Male,52.23275462
COUNTRY,COM,Africa,2002,Female,63.94302908
COUNTRY,TUN,Eastern Mediterranean,2004,Male,72.72748515
COUNTRY,FJI,Western Pacific,2021,Male,63.49181929
COUNTRY,DZA,Africa,2007,Female,75.37082526
COUNTRY,EST,Europe,2007,Both,73.12739174
COUNTRY,CHL,Americas,2011,Male,76.92826791
COUNTRY,LBY,Eastern Mediterranean,2010,Female,75.47356457
COUNTRY,KOR,Western Pacific,2002,Both,76.94317285
COUNTRY,BRA,Americas,2006,Female,76.77190209
REGION,SEAR,,2004,Both,65.59142283
COUNTRY,DNK,Europe,2014,Female,82.37363656
COUNTRY,NER,Africa,2008,Female,57.95597332
COUNTRY,LSO,Africa,2008,Both,45.90439498
COUNTRY,GTM,Americas,2002,Male,66.32718598
COUNTRY,IRN,Eastern Mediterranean,2020,Both,75.18860837
COUNTRY,ARE,Eastern Mediterranean,2008,Both,80.7993244
COUNTRY,GRC,Europe,2011,Female,82.80999118
COUNTRY,CMR,Africa,2017,Female,62.53117509
COUNTRY,RWA,Africa,2013,Female,68.06118635
COUNTRY,VEN,Americas,2001,Female,77.55160653
COUNTRY,ZMB,Africa,2012,Both,58.68526361
COUNTRY,MDV,South-East Asia,2021,Both,75.39664085
COUNTRY,TGO,Africa,2019,Female,66.34215068
COUNTRY,AUS,Western Pacific,2019,Both,82.64234014
COUNTRY,IDN,South-East Asia,2015,Male,68.76075231
COUNTRY,KOR,Western Pacific,2001,Female,80.00463633
COUNTRY,HTI,Americas,2014,Both,62.25423095
COUNTRY,VUT,Western Pacific,2012,Both,66.43172159
COUNTRY,HUN,Europe,2002,Female,76.6292678
COUNTRY,NPL,South-East Asia,2019,Both,71.36142995
COUNTRY,TJK,Europe,2017,Male,71.61254263
COUNTRY,BEN,Africa,2011,Male,59.2828285
COUNTRY,TCD,Africa,2001,Both,51.59248612
COUNTRY,IRN,Eastern Mediterranean,2016,Both,77.37336206
COUNTRY,IND,South-East Asia,2019,Male,69.17521966
COUNTRY,MDV,South-East Asia,2000,Male,69.05848368
COUNTRY,TUN,Eastern Mediterranean,2020,Female,79.64339676
COUNTRY,MUS,Africa,2007,Both,72.6045072
COUNTRY,GUY,Americas,2011,Both,66.13531761
COUNTRY,SRB,Europe,2011,Female,77.11173032
COUNTRY,ZMB,Africa,2017,Male,58.98170404
COUNTRY,TUN,Eastern Mediterranean,2004,Female,77.8451398
COUNTRY,PHL,Western Pacific,2020,Male,65.99103148
COUNTRY,ZWE,Africa,2009,Female,50.55505992
GLOBAL,GLOBAL,,2011,Female,73.5898636
COUNTRY,THA,South-East Asia,2012,Female,79.53594634
COUNTRY,FSM,Western Pacific,2008,Female,67.41789147
COUNTRY,VEN,Americas,2017,Female,77.55144986
COUNTRY,ZMB,Africa,2009,Male,54.31167932
COUNTRY,MUS,Africa,2011,Female,77.04446153
COUNTRY,BTN,South-East Asia,2020,Both,74.45119684
COUNTRY,ARG,Americas,2019,Male,74.00310814
COUNTRY,GAB,Africa,2000,Both,57.68875146
COUNTRY,DZA,Africa,2011,Female,76.03652077
COUNTRY,TKM,Europe,2017,Female,72.27793629
COUNTRY,ESP,Europe,2011,Both,81.81256597
COUNTRY,KAZ,Europe,2005,Male,59.45294022
COUNTRY,ERI,Africa,2005,Both,58.13577563
COUNTRY,SRB,Europe,2013,Male,72.55954168
COUNTRY,IRN,Eastern Mediterranean,2009,Both,76.24197751
COUNTRY,VCT,Americas,2014,Male,70.51145183
COUNTRY,BHS,Americas,2011,Male,69.46406389
COUNTRY,YEM,Eastern Mediterranean,2004,Both,65.2063964
COUNTRY,ZWE,Africa,2008,Both,48.32688541
COUNTRY,CAN,Americas,2010,Female,83.13679719
COUNTRY,JOR,Eastern Mediterranean,2016,Female,79.22763984
COUNTRY,GBR,Europe,2012,Male,78.8771789
COUNTRY,BRB,Americas,2006,Both,75.05596421
COUNTRY,ARE,Eastern Mediterranean,2009,Male,80.50826905
COUNTRY,ERI,Africa,2020,Male,61.01379141
COUNTRY,COG,Africa,2001,Both,53.11126203
COUNTRY,GEO,Europe,2005,Both,72.04358005
